1364	1038
1364	1039
1364	1040
1364	1041
1364	1042
1365	1038
1365	1039
1365	1040
1365	1041
1365	1042
1366	1038
1366	1039
1366	1040
1366	1041
1366	1042
1367	1038
1367	1039
1367	1040
1367	1041
1367	1042
1368	1038
1368	1039
1368	1040
1368	1041
1368	1042
1369	1038
1369	1039
1369	1040
1369	1041
1369	1042
1370	1038
1370	1039
1370	1040
1370	1041
1370	1042
1371	1038
1371	1039
1371	1040
1371	1041
1371	1042
